gene_id	PC_0	PC_1	PC_2	PC_3	PC_4
ENSG00000117519	0.044821355	-0.0042804973	0.14532779	0.7760858	-0.4554539
ENSG00000117523	0.043322444	-0.00647063	0.06888039	0.38291743	-0.21993175
ENSG00000117525	-0.008412327	-0.00781439	0.07296072	0.5253161	0.02369983
ENSG00000117528	0.018967675	-0.013243599	-0.050017916	-0.0792066	0.0548253
ENSG00000117533	-0.018809278	-0.013034358	-0.049725126	-0.08445789	0.022655388
ENSG00000117543	-0.01758998	-0.013275134	-0.050288692	-0.08642371	0.03368668
ENSG00000117560	-0.03550977	-0.013816338	-0.06332918	-0.12357525	0.041796535
ENSG00000117569	-0.028173283	-0.012601545	-0.041328285	-0.03861892	-0.011494527
ENSG00000117586	-0.03585864	-0.013854062	-0.06503239	-0.13116956	0.046180777
ENSG00000117592	0.37499475	0.017679675	0.22213817	1.0244986	-0.4281648
ENSG00000117593	-0.028931338	-0.013532112	-0.059406456	-0.1076428	0.03721524
ENSG00000117594	-0.031119768	-0.012001037	-0.02665627	0.061421342	-0.10457214
ENSG00000117595	0.0029411544	-0.013447157	-0.05210479	-0.08977131	0.029973691
ENSG00000117597	-0.024631308	-0.013564548	-0.058327165	-0.10840701	0.033913035
ENSG00000117598	-0.03606789	-0.013989715	-0.06659963	-0.13676749	0.049662493
ENSG00000117600	-0.03600562	-0.013965914	-0.06601839	-0.13456956	0.04812728
ENSG00000117601	-0.03604765	-0.013915313	-0.06615979	-0.13615535	0.04931996
ENSG00000117602	-0.024112808	-0.013306966	-0.04773352	-0.087606415	0.027395893
ENSG00000117614	0.024728298	-0.009909315	0.010464099	0.12635459	-0.07718812
ENSG00000117616	0.14402752	-0.002397256	0.14479613	0.72927445	-0.47305733
ENSG00000117620	-0.012969184	-0.013122856	-0.046764594	-0.06621858	0.013576966
ENSG00000117625	-0.013108016	-0.0058436533	-0.041172706	-0.04837646	0.008235422
ENSG00000117632	0.03424261	-0.0034707661	0.07206007	0.36186445	-0.2326323
ENSG00000117640	0.04729039	-0.012069706	-0.024823962	0.011335209	-0.019418538
ENSG00000117643	-0.032802284	-0.013435004	-0.055316366	-0.08362602	0.01727948
ENSG00000117650	-0.035608698	-0.013791565	-0.06564192	-0.13308688	0.04775679
ENSG00000117676	-0.030688426	-0.013278418	-0.057517964	-0.100118175	0.045566592
ENSG00000117682	-0.0124688465	-0.013245621	-0.05119494	-0.08337122	0.029730823
ENSG00000117691	0.039055195	-0.0113117555	-0.005228053	0.061651353	-0.044991005
ENSG00000117697	-0.010423033	-0.012090071	-0.039010517	-0.02313588	-0.009539589
ENSG00000117707	-0.0354388	-0.013773745	-0.058204837	-0.12137481	0.03993593
ENSG00000117713	0.008344271	-0.011431096	-0.023689454	0.016302178	-0.023504412
ENSG00000117724	-0.034214687	-0.009987144	-0.05811921	-0.10330117	0.032134004
ENSG00000117748	0.019544031	-0.010207814	0.002761372	0.11889025	-0.083535984
ENSG00000117751	-0.031208495	-0.013568083	-0.058765657	-0.107540876	0.037288893
ENSG00000117758	0.061941512	-0.011467782	-0.012548187	0.08356243	-0.018404072
ENSG00000117791	-0.031658947	-0.013429011	-0.043944508	-0.08305031	0.054249924
ENSG00000117834	-0.0321568	-0.01394117	-0.06521345	-0.13202989	0.049560066
ENSG00000117859	0.011158249	-0.011553615	-0.014886606	0.06692361	-0.045909807
ENSG00000117862	-0.020134268	-0.012753863	-0.03777569	-0.038535744	0.0032983632
ENSG00000117868	-0.01786043	-0.012002037	-0.027398381	0.01830319	-0.028627358
ENSG00000117877	-0.032843795	-0.013754739	-0.06172409	-0.12108369	0.04389162
ENSG00000117899	0.034182947	-0.011206296	-0.006096695	0.07780982	-0.06428193
ENSG00000117906	0.0048312354	-0.011605072	-0.017585076	0.06392697	-0.033658154
ENSG00000117971	-0.03605839	-0.013983996	-0.06648697	-0.13628702	0.049320556
ENSG00000117983	-0.035917014	-0.013943314	-0.0654828	-0.13223463	0.050400667
ENSG00000117984	0.11877313	0.004939162	0.19929746	0.9132209	-0.44844106
ENSG00000118004	-0.035727676	-0.01386109	-0.06397454	-0.124451265	0.040605415
ENSG00000118007	-0.025199631	-0.012929603	-0.04648525	-0.057979535	0.0042178426
ENSG00000118017	-0.03606745	-0.013984882	-0.066394396	-0.13654475	0.049543194
ENSG00000118046	-0.031431943	-0.010122639	-0.057102863	-0.106938474	0.04000581
ENSG00000118058	-0.01586868	-0.011373635	-0.014907981	0.051976003	-0.055381034
ENSG00000118094	-0.036027376	-0.013970771	-0.06609022	-0.13505284	0.048580434
ENSG00000118096	-0.024261186	-0.013287686	-0.050209336	-0.08083925	0.023085387
ENSG00000118113	-0.03604747	-0.013938693	-0.06648377	-0.13628916	0.049398836
ENSG00000118137	-0.03396874	-0.012683101	-0.043225203	-0.052983887	0.016474623
ENSG00000118156	-0.036060203	-0.013988316	-0.06654915	-0.13658626	0.049618874
ENSG00000118160	-0.036067072	-0.01398431	-0.065916836	-0.13669509	0.0495726
ENSG00000118162	-0.03267498	-0.013815899	-0.062554024	-0.12588012	0.044263225
ENSG00000118181	0.3059152	0.01670904	0.6361969	1.7633984	-0.67768925
ENSG00000118193	-0.035826694	-0.010883954	-0.06535217	-0.13172014	0.04710966
ENSG00000118194	-0.03505394	-0.013719544	-0.060201436	-0.11627155	0.038317014
ENSG00000118197	-0.02450702	-0.013020202	-0.04614618	-0.0682364	0.019209588
ENSG00000118200	-0.026785335	-0.01325964	-0.05160913	-0.0704001	0.018394249
ENSG00000118217	0.022850558	-0.012206469	-0.03225149	-0.003935581	-0.014302282
ENSG00000118231	-0.03605795	-0.01397679	-0.06650027	-0.13641669	0.049480632
ENSG00000118242	-0.027469797	-0.013750764	-0.061667908	-0.115160994	0.050857857
ENSG00000118245	-0.036083765	-0.013993044	-0.06664622	-0.13698217	0.049808174
ENSG00000118246	-0.009664427	-0.012920053	-0.045909684	-0.058028948	0.008888398
ENSG00000118257	-0.032569874	-0.012667416	-0.04366107	-0.03222189	0.027286734
ENSG00000118260	-0.022171302	-0.0114080105	-0.027560495	0.007886802	-0.026243553
ENSG00000118263	-0.032130513	-0.012781242	-0.044365395	-0.039185222	-0.010878833
ENSG00000118271	-0.035485744	-0.01353461	-0.0613615	-0.11855745	0.039094374
ENSG00000118276	-0.035809834	-0.013897184	-0.06537311	-0.1318976	0.047026023
ENSG00000118292	-0.032664694	-0.013539882	-0.058317516	-0.09852596	0.028377132
ENSG00000118298	-0.02632489	-0.013977943	-0.06634802	-0.13530156	0.04972595
ENSG00000118307	-0.03521456	-0.013949086	-0.06583047	-0.13412352	0.048250142
ENSG00000118308	-0.03220815	-0.012845358	-0.042703334	-0.06815842	0.00883399
ENSG00000118322	-0.035744753	-0.013945006	-0.06500262	-0.1334109	0.047697376
ENSG00000118363	0.08694375	-0.0074776765	0.088679835	0.35701218	-0.15498438
ENSG00000118369	-0.035830043	-0.013949032	-0.065885834	-0.13447309	0.048401028
ENSG00000118402	-0.03503761	-0.013789088	-0.0622919	-0.118736595	0.037884653
ENSG00000118407	-0.03377185	-0.013172555	-0.04910581	-0.051094636	0.019843632
ENSG00000118412	-0.024365269	-0.012603076	-0.046881817	-0.0626934	0.008051986
ENSG00000118418	0.026596747	-0.0059917327	0.11648752	0.521961	-0.052385435
ENSG00000118420	-0.033507343	-0.013583716	-0.059498977	-0.11340668	0.039333396
ENSG00000118432	-0.035450064	-0.013859301	-0.063813694	-0.1232936	0.051693022
ENSG00000118434	-0.036083747	-0.013993044	-0.06664762	-0.13698097	0.049808774
ENSG00000118454	-0.014842133	-0.013134689	-0.049128797	-0.06757324	0.013851935
ENSG00000118473	-0.035370227	-0.013317167	-0.06177306	-0.11471706	0.034265194
ENSG00000118482	0.011018286	-0.01083084	-0.004604532	0.085657835	-0.06388004
ENSG00000118491	-0.036083538	-0.013992928	-0.066644505	-0.13697113	0.0498019
ENSG00000118492	-0.036061823	-0.013981649	-0.066495374	-0.13642052	0.049472474
ENSG00000118495	-0.024661008	-0.011979021	-0.026899347	0.0434121	-0.050199397
ENSG00000118496	-0.026160495	-0.012616959	-0.059184372	-0.10499834	0.03025669
ENSG00000118503	-0.0008066842	-0.0036052112	0.10562795	0.595979	-0.34849513
ENSG00000118507	-0.033044335	-0.013199579	-0.05353648	-0.104007356	0.04033828
ENSG00000118508	-0.028016923	-0.009824438	-0.024854636	0.007903481	-0.028050717
ENSG00000118513	-0.03552992	-0.013415119	-0.0643879	-0.12828252	0.044770285
ENSG00000118514	-0.03595419	-0.01394647	-0.0659253	-0.13415098	0.048118997
ENSG00000118515	0.22291397	-0.0040856726	0.1420128	0.6398433	-0.26547617
ENSG00000118518	-0.019822728	-0.013026887	-0.047437813	-0.05471551	0.011086204
ENSG00000118520	-0.035883904	-0.01073366	-0.065462776	-0.13198717	0.04808411
ENSG00000118523	-0.008822606	-0.0039964174	0.14514965	0.8138581	-0.61397946
ENSG00000118526	-0.03572374	-0.013851158	-0.0640639	-0.124953106	0.04143121
ENSG00000118557	-0.035978563	-0.01385684	-0.06595902	-0.13432255	0.04827707
ENSG00000118564	0.07789955	-0.0113607235	-0.0131343985	0.06630454	-0.024022544
ENSG00000118579	0.023277111	-0.010937448	-0.024320876	0.036369424	-0.039768077
ENSG00000118596	-0.031146431	-0.012443189	-0.029575013	-0.0024603365	-0.03771959
ENSG00000118600	-0.024252443	-0.013286415	-0.0514412	-0.08333715	0.026635833
ENSG00000118620	-0.013398359	-0.013081464	-0.04889882	-0.06869608	0.013001375
ENSG00000118640	0.14235361	-0.0059198732	0.11400205	0.42290884	0.036680672
ENSG00000118655	-0.034936287	-0.013702137	-0.06416245	-0.1266412	0.04404648
ENSG00000118680	0.297328	0.013545305	0.46448985	1.7586061	-0.5864407
ENSG00000118689	0.009593955	0.030693466	0.03357484	0.26150358	-0.2035713
ENSG00000118690	-0.03520994	-0.013754161	-0.06196088	-0.11731115	0.037511893
ENSG00000118702	-0.036082294	-0.01399228	-0.06663635	-0.13693903	0.049782958
ENSG00000118705	0.36080697	-0.0018757316	0.19450146	0.81907964	-0.3284403
ENSG00000118707	-0.03233847	-0.013299503	-0.05339168	-0.09341204	0.029564893
ENSG00000118729	-0.035835955	-0.013918825	-0.06518846	-0.1310542	0.046250306
ENSG00000118733	-0.03608135	-0.013989417	-0.06662616	-0.13692586	0.049774934
ENSG00000118762	-0.027512586	-0.012668778	-0.038566757	-0.024964588	-0.028751433
ENSG00000118777	0.36983463	-0.0140842525	-0.07405853	-0.15464216	0.053711712
ENSG00000118785	-0.020671224	-0.008109885	0.111968495	0.20231126	-0.15563361
ENSG00000118804	-0.032346807	-0.013927091	-0.06515152	-0.1309531	0.047288254
ENSG00000118816	0.1490878	0.07627641	0.35293874	0.901686	-0.38367072
ENSG00000118849	-0.010233763	-0.0074345856	0.06451801	0.45823318	-0.373854
ENSG00000118855	0.055593085	-0.007212415	0.01232447	0.17304589	-0.10162654
ENSG00000118873	-0.0065463423	-0.012310786	-0.037885003	-0.035359826	0.0029310891
ENSG00000118894	-0.031167578	-0.013767458	-0.061579343	-0.11890645	0.04629371
ENSG00000118898	-0.02915661	-0.0124550145	-0.0338358	0.009486126	-0.034591235
ENSG00000118900	-0.019543862	-0.009554155	-0.048279166	-0.06885191	0.019533282
ENSG00000118922	-0.033952147	-0.013332799	-0.053973272	-0.0821014	0.015570982
ENSG00000118939	-0.019109717	-0.01286341	-0.037418135	-0.05724577	0.031235818
ENSG00000118946	-0.03500553	-0.0136661045	-0.057279017	-0.10980704	0.035479467
ENSG00000118960	-0.024568971	-0.013684141	-0.06080776	-0.11330067	0.040144783
ENSG00000118961	-0.016098758	-0.013611783	-0.05923541	-0.110813	0.03688976
ENSG00000118965	-0.033146653	-0.012406529	-0.06090762	-0.11555953	0.03720131
ENSG00000118971	-0.009141098	-0.011470208	-0.013865591	0.03706632	-0.033567995
ENSG00000118972	-0.036071632	-0.013984029	-0.06656842	-0.13655818	0.049974363
ENSG00000118985	0.07425188	-0.0071279067	0.08452907	0.40785608	-0.29004258
ENSG00000118997	-0.035570666	-0.012267471	-0.064411685	-0.1330552	0.048097197
ENSG00000119004	-0.0151734855	-0.012133785	-0.026618252	0.014449544	-0.024203869
ENSG00000119013	0.034476414	-0.010315827	-0.00017432228	0.09035446	0.00022552382
ENSG00000119041	-0.023675673	-0.01321394	-0.04860256	-0.0855124	0.024750302
ENSG00000119042	-0.03581457	-0.013898787	-0.06425139	-0.12866832	0.04457533
ENSG00000119048	0.036935035	0.040088635	0.13583864	0.5848909	-0.3029131
ENSG00000119121	-0.03571139	-0.013943975	-0.06576582	-0.13365375	0.04796843
ENSG00000119125	-0.035402324	-0.013957426	-0.06580284	-0.1340763	0.0480639
ENSG00000119138	0.007836044	-0.008820728	0.036518794	0.3317635	-0.263878
ENSG00000119139	-0.033394363	-0.013850554	-0.0636637	-0.12590483	0.044367474
ENSG00000119147	-0.035257157	-0.013825548	-0.0630388	-0.12387145	0.041318394
ENSG00000119185	-0.008306373	-0.009371319	0.024625525	0.25901937	-0.20719162
ENSG00000119203	-0.010632645	-0.012825502	-0.04620944	-0.061559804	0.018652633
ENSG00000119227	-0.035017155	-0.013796436	-0.062110018	-0.119840674	0.040891975
ENSG00000119231	-0.01899602	-0.012246442	-0.034518324	-0.017324097	-0.01179603
ENSG00000119242	-0.03398937	-0.013239759	-0.06155367	-0.11633097	0.04643405
ENSG00000119280	-0.021745415	-0.012948789	-0.04345137	-0.053129602	0.007461799
ENSG00000119283	-0.036070954	-0.013992023	-0.06660847	-0.1369137	0.04975727
ENSG00000119285	-0.030195689	-0.013223855	-0.052658156	-0.08180446	0.018802322
ENSG00000119314	-0.00056608656	-0.011625236	-0.0252788	0.021297699	-0.02348019
ENSG00000119318	-0.02442707	-0.011778956	-0.03610512	-0.034866493	0.017164165
ENSG00000119321	-0.017637508	-0.012860703	-0.048697468	-0.06735945	0.012285073
ENSG00000119326	0.029429428	-0.0009777232	-0.038214404	-0.025429333	0.0024638667
ENSG00000119328	-0.009874769	-0.012761824	-0.045042947	-0.049476575	0.02450058
ENSG00000119333	-0.003938492	-0.012740486	-0.039583653	-0.058686264	0.06292847
ENSG00000119335	0.11514406	-0.002149671	0.16044179	0.5430575	-0.18231362
ENSG00000119383	-0.009063699	-0.012945669	-0.054593157	-0.09766902	0.043033008
ENSG00000119392	-0.014856632	-0.013377539	-0.056075234	-0.093946725	0.02761712
ENSG00000119396	0.035351418	-0.011676457	-0.023745397	0.036526565	-0.005383385
ENSG00000119397	-0.027435282	-0.011889793	-0.032771006	0.0027429783	-0.030959295
ENSG00000119401	-0.028911235	-0.013735294	-0.06141554	-0.11573123	0.0372987
ENSG00000119402	-0.017642515	-0.008076975	-0.04624963	-0.057326578	0.022801649
ENSG00000119403	-0.03398539	-0.013469608	-0.058305845	-0.100542784	0.030032668
ENSG00000119408	-0.01741032	-0.013197255	-0.051227164	-0.07307682	0.02147298
ENSG00000119411	-0.0235274	-0.01361959	-0.05550364	-0.12152408	0.054628473
ENSG00000119414	0.023357369	-0.011894493	-0.032394372	-0.009741535	-0.011055635
ENSG00000119421	0.017710745	-0.010809525	-0.004572565	0.07463366	-0.020714559
ENSG00000119431	-0.013395271	-0.0128855575	-0.043432105	-0.09219645	0.042755026
ENSG00000119446	-0.006554928	-0.012728802	-0.04702726	-0.057151284	0.010123783
ENSG00000119457	-0.033841543	-0.013916442	-0.06503623	-0.12453258	0.07070176
ENSG00000119471	0.012312546	-0.012832687	-0.037291694	-0.047106564	0.037745513
ENSG00000119487	-0.013910541	-0.012745808	-0.042744122	-0.058087323	0.026555624
ENSG00000119508	0.015303327	-0.011167922	-0.017135447	0.09154702	-0.10230285
ENSG00000119509	-0.02759037	-0.013598163	-0.05870163	-0.10673272	0.031956952
ENSG00000119514	-0.028917413	-0.013629437	-0.0547709	-0.103860386	0.048279595
ENSG00000119522	-0.033110905	-0.012148725	-0.05754507	-0.10112085	0.02616821
ENSG00000119523	0.025193742	-0.012675227	-0.034045286	-0.02695704	0.0002463989
ENSG00000119535	-0.033248886	-0.010631903	-0.045076553	-0.024228323	0.12653892
ENSG00000119537	-0.0031687152	-0.011098362	-0.0062809256	0.11804294	-0.0905869
ENSG00000119541	0.0049186694	-0.012053002	-0.027877178	0.012460757	-0.02398377
ENSG00000119547	-0.036051158	-0.013977573	-0.0653481	-0.13634725	0.049448956
ENSG00000119559	-0.022353498	-0.013354335	-0.055131283	-0.09399439	0.036705542
ENSG00000119574	-0.03406409	-0.013864392	-0.06444064	-0.12886462	0.047481768
ENSG00000119596	-0.011487613	-0.01270706	-0.043364253	-0.05430567	0.011379241
ENSG00000119599	-0.0315515	-0.013671172	-0.058340263	-0.113754876	0.036616255
ENSG00000119608	-0.03606616	-0.013985401	-0.06652891	-0.13647498	0.049488153
ENSG00000119614	-0.036079068	-0.013990989	-0.06661578	-0.13685316	0.049732223
ENSG00000119616	-0.032938696	-0.01345734	-0.05897948	-0.11110828	0.039079
ENSG00000119630	-0.025400866	-0.013019494	-0.048985332	-0.055817746	-0.0070899655
ENSG00000119632	-0.023541559	-0.012128927	-0.03992951	-0.02575736	-0.0014944508
ENSG00000119636	-0.033224978	-0.0032200029	-0.062243238	-0.11822777	0.040387515
ENSG00000119638	-0.0068700453	-0.012806908	-0.043785065	-0.052997325	0.0013533925
ENSG00000119640	-0.019163525	-0.012640126	-0.037599936	-0.041716993	0.0098888
ENSG00000119650	-0.02258739	-0.012603741	-0.02612077	-0.023406556	0.0028315592
ENSG00000119655	0.083260305	0.003841643	0.3214804	1.7565485	1.2996901
ENSG00000119661	-0.03100789	-0.013703513	-0.059948824	-0.11139541	0.04178414
ENSG00000119669	-0.031211315	-0.013348128	-0.054626442	-0.08847791	0.024229543
ENSG00000119673	-0.0064889397	-0.013173472	-0.045742918	-0.06751813	0.04505677
ENSG00000119681	-0.026026215	-0.009955645	0.015009068	0.26115325	-0.25658724
ENSG00000119682	-0.030940438	-0.012244354	-0.056360107	-0.100370675	0.03664559
ENSG00000119684	-0.009500203	-0.012897215	-0.042215765	-0.056806836	0.0037775624
ENSG00000119685	-0.019603439	-0.012994869	-0.048781544	-0.06465448	0.02298878
ENSG00000119686	-0.034415845	-0.013470586	-0.059574645	-0.10496944	0.037567466
ENSG00000119688	-0.020670211	-0.012587457	-0.037906878	-0.034732644	0.0008629317
ENSG00000119689	-0.033303935	-0.013447455	-0.05858801	-0.10535038	0.034566842
ENSG00000119698	-0.036005996	-0.013974681	-0.06621113	-0.1343962	0.052952565
ENSG00000119699	-0.034688603	-0.013570851	-0.056338225	-0.10125523	0.026186375
ENSG00000119703	-0.030842524	-0.013894033	-0.062625915	-0.12870209	0.04835794
ENSG00000119705	0.025547603	-0.009442024	0.019614996	0.16036251	-0.031193728
ENSG00000119707	0.018500023	-0.0039606444	0.048431784	0.3045741	-0.16491202
ENSG00000119711	0.092720196	-0.012224595	-0.01977333	0.005659273	-0.004773409
ENSG00000119714	-0.03535357	-0.013892286	-0.06475375	-0.1284177	0.047464017
ENSG00000119715	-0.036064196	-0.013985173	-0.06648346	-0.13619086	0.04924697
ENSG00000119718	-0.0014586232	-0.012782078	-0.042695932	-0.046900325	0.0018544551
ENSG00000119720	-0.027050795	-0.013462449	-0.05233558	-0.10482921	0.03670832
ENSG00000119723	-0.024937527	-0.013382772	-0.05477943	-0.089175306	0.039024454
ENSG00000119725	-0.033812623	-0.012638585	-0.060591172	-0.11113551	0.0356058
ENSG00000119729	-0.0068329303	-0.011185985	-0.012074201	0.09532962	-0.08110318
ENSG00000119737	-0.035520583	-0.013909996	-0.06496476	-0.12988612	0.044988632
ENSG00000119760	-0.018743396	-0.012837843	-0.04413286	-0.05513253	0.006071053
ENSG00000119771	-0.035730984	-0.013872238	-0.064154826	-0.12580848	0.045164052
ENSG00000119772	-0.026284836	-0.01340831	-0.05591383	-0.09870551	0.029405195
ENSG00000119777	0.0037673325	-0.012818613	-0.039474532	-0.050571237	0.023822077
ENSG00000119778	-0.027620673	-0.012715145	-0.047116064	-0.060264047	0.010314119
ENSG00000119782	-0.02513325	-0.011385455	-0.05922975	-0.11228912	0.051388234
ENSG00000119787	-0.020114683	-0.012250036	-0.041248668	-0.042169802	0.018698141
ENSG00000119801	0.15574425	0.019065179	0.1194641	0.62092257	-0.3043154
ENSG00000119812	-0.018902218	-0.013353763	-0.050655156	-0.08821116	0.029952442
ENSG00000119820	0.008268395	-0.004884121	-0.017343145	0.022769721	-0.040537525
ENSG00000119844	-0.016058708	-0.012346297	-0.039495453	-0.048484746	0.010280894
ENSG00000119862	-0.029390663	-0.0131957475	-0.05309803	-0.07165025	0.06738962
ENSG00000119865	-0.031707153	-0.011277441	-0.03556012	0.008081731	-0.051541165
ENSG00000119866	-0.028426204	-0.009234146	-0.03032829	-0.032419875	-0.005019401
ENSG00000119878	-0.0014184274	-0.007541908	-0.04190154	-0.037117798	-0.004654601
ENSG00000119888	0.140877	-0.011679333	0.054376405	0.076669276	0.24374118
ENSG00000119899	-0.0076674437	-0.013241742	-0.051787514	-0.073263556	0.01985909
ENSG00000119900	-0.027907943	-0.011639195	-0.043243833	-0.037296556	-0.009239634
ENSG00000119906	-0.02976233	-0.012915853	-0.048204396	-0.07331167	0.015042062
ENSG00000119912	-0.00068822555	-0.013345772	-0.053254537	-0.096155085	0.03406764
ENSG00000119913	-0.036065597	-0.01399159	-0.06663415	-0.13692595	0.04977701
ENSG00000119915	-0.035952576	-0.013946677	-0.06567062	-0.13181262	0.051021073
ENSG00000119917	-0.030982448	-0.012665831	-0.044269998	-0.04219878	-0.0089284135
ENSG00000119919	-0.035722014	-0.013926072	-0.06515726	-0.13132438	0.046489123
ENSG00000119922	-0.026408775	-0.013393413	-0.055907905	-0.09300001	0.024103457
